product_id,category,subcategory,price,price_bucket,popularity,is_new,discount_pct,image_url
68217f8d-34c1-4c80-821c-e1cd9c48ca7b,electronics,smartphones,603.72,4,0.0257,False,0,
58ae1a7b-ca38-4f6d-b93b-5f535189ae2b,electronics,tablets,475.49,3,0.1055,False,10,
f69d3b8e-5b86-4218-a786-33a3987e1bb3,electronics,tablets,950.65,4,0.0757,False,0,
100fac4b-a321-43c4-a7c8-59dd7e511b81,electronics,cameras,359.17,3,0.0806,True,0,
318e8f52-550f-4a0a-ae41-bc86e8545ba7,electronics,tablets,783.54,4,0.0727,False,10,
c4168e15-91c3-46f6-81f1-a15c4802f370,electronics,tablets,526.56,4,0.1071,False,0,
69de5ea6-3d03-472e-ab3c-3efa7e638d13,electronics,headphones,618.9,4,0.0735,False,0,
c1b1b9fc-f8f8-47cc-a4d8-a1fa41790506,electronics,smartphones,1200.0,4,0.0786,False,0,
9510f533-4270-4744-98ac-3b7485150295,electronics,cameras,359.33,3,0.0694,True,0,
06bf7589-e81c-4779-9e9d-144d23061c65,electronics,cameras,797.92,4,0.0556,False,0,
01e68318-28bf-4f76-9356-0bfeff778de3,electronics,tablets,379.44,3,0.0771,False,30,
9b1bb6b9-3d3b-4cce-9adb-e8458a0b4767,electronics,cameras,825.63,4,0.1272,False,0,
b7e828d7-ba83-4459-a011-df6681852f7f,electronics,cameras,1200.0,4,0.0833,False,0,
4e117391-1d8f-43a8-82a4-347193ddaf94,electronics,cameras,430.4,3,0.0675,False,0,
f05c277e-45a9-4c3c-b2ef-a7fad051195e,electronics,laptops,899.93,4,0.0798,False,20,
6d6d7ddd-e714-4f81-afd8-77a92f15490b,electronics,laptops,497.85,3,0.0726,False,30,
aa524f2c-1614-4284-aa27-5e49ceb1d0a3,electronics,laptops,1200.0,4,0.0261,False,10,
a49d089a-1312-4f81-ade6-fe82cd9fca28,electronics,smartphones,507.68,4,0.0805,False,0,
cd5efb59-667d-461a-84be-1614706c77ad,electronics,cameras,842.86,4,0.0746,False,10,
00ead53e-8279-4dd0-b6b5-9a7cd24e204f,electronics,cameras,355.36,3,0.0679,False,30,
c04b3718-9967-4c58-89f0-7ea3d929fa31,electronics,cameras,721.16,4,0.0669,False,30,
d683d897-72a8-494e-8752-4b68f158aab2,electronics,headphones,413.55,3,0.0766,False,30,
2ab7629f-b73b-4f99-a862-b4fff62d70de,electronics,laptops,725.54,4,0.0919,False,0,
4397e867-2d44-4945-89bb-1e7455eb7226,electronics,cameras,671.27,4,0.063,False,30,
a4dfb7ec-ecb3-486c-bb38-df5c218ab78d,electronics,cameras,1200.0,4,0.0918,False,0,
e87c830c-ef96-4d00-a5da-fb3bbd4de1ce,electronics,smartphones,1200.0,4,0.0451,False,20,
80232b55-500a-4260-a9da-6fdf22b51125,electronics,smartphones,942.72,4,0.0705,True,0,
b9bd29c9-4673-4673-ac0a-a02617b5570f,electronics,tablets,434.13,3,0.1179,False,0,
c2560377-4e75-4ba8-b6c2-c81d24d746f4,electronics,tablets,522.59,4,0.047,False,30,
76fce736-502b-430d-aa39-d7a4f14db072,electronics,cameras,457.13,3,0.0683,False,10,
ed1e3c4d-1643-4507-aba7-35590bb9fe9d,electronics,laptops,686.23,4,0.0893,False,0,
88d246d8-abe2-493d-9f91-6a76745152a6,electronics,tablets,350.9,3,0.046,False,0,
abd9fd7a-dfb3-418c-bdc6-d0f23b00859b,electronics,headphones,701.4,4,0.0618,False,30,
1b598426-065d-4dfa-aab0-234f1b19d2cb,electronics,laptops,872.87,4,0.0264,True,10,
c560affc-29d9-4716-b6be-573dff7daccd,electronics,headphones,700.73,4,0.0917,False,0,
fad0b8c5-2d5c-4833-9a7e-a4b4e78e51cb,electronics,cameras,633.8,4,0.0811,True,20,
d2a4e2e0-1bff-4133-99d0-28c3d6c4f56e,electronics,headphones,349.02,3,0.0657,False,20,
1a90e1ad-7160-459d-b134-109f08288967,electronics,tablets,472.2,3,0.0721,False,30,
2feee12b-e3e9-4f32-945c-5738b304daa7,electronics,laptops,887.72,4,0.1174,True,0,
7b04c36c-155b-4185-9235-40edf6a8b7be,electronics,laptops,537.35,4,0.0684,False,0,
5220c28d-8cec-4913-995b-0530abd1ff1c,electronics,tablets,739.58,4,0.0926,True,30,
78a1c00b-22e7-4402-bd88-387b05400b52,electronics,tablets,540.38,4,0.0313,False,0,
110123cc-adf1-46a8-b40a-a8eac9cde2fc,electronics,smartphones,816.35,4,0.0923,False,10,
77d33ef1-664d-4de2-9bf4-34fea2c4a4ff,electronics,headphones,299.48,3,0.1102,True,0,
4c9d14b1-bf49-43c8-b9ab-647f4ee7bf96,electronics,headphones,336.36,3,0.0666,False,20,
8fa70877-75a5-4049-8e8c-d8e3e7b2d4bb,electronics,tablets,437.67,3,0.0841,False,0,
cc606855-80a5-4306-a56f-b14719dc6110,electronics,laptops,917.56,4,0.0521,False,0,
cc311de4-703c-492a-bdbb-1788af37444f,electronics,cameras,636.95,4,0.0689,False,30,
7aac0c5b-d310-4f9c-a74c-6dce9b50e641,electronics,laptops,522.69,4,0.0223,False,10,
4044c49c-c1cb-4222-8d57-d57b162d60e7,electronics,tablets,330.17,3,0.1044,False,10,
2ca895b6-eeb4-41a7-9415-14263163b675,electronics,smartphones,670.91,4,0.0625,False,10,
42d9f161-4cad-48a5-8124-cae792fbef63,electronics,headphones,437.73,3,0.0724,False,0,
201eacf6-6666-4f7b-bcfd-4d7033fc5dc1,electronics,laptops,876.07,4,0.1001,True,0,
374fb514-ccd7-4e69-9cd1-610e9a53e503,electronics,laptops,355.44,3,0.0634,True,20,
bc2ab07e-269e-4b03-a38e-da80db667867,electronics,smartphones,942.79,4,0.0756,False,0,
5c0f0bbe-5b46-4746-bfd5-fe4ad3791c2d,electronics,laptops,639.84,4,0.0954,False,30,
87804d45-4546-43b2-a070-8952e2a445cd,electronics,cameras,1200.0,4,0.0559,True,0,
bb8a0f28-a3dc-40c4-81c2-cf6ed2869fe8,electronics,smartphones,876.81,4,0.0758,False,0,
6e38544f-0205-40dc-8d98-b4735f91dd3d,electronics,headphones,387.85,3,0.071,False,0,
97660803-c079-46ee-a251-27f2d7f7b825,electronics,tablets,1200.0,4,0.055,False,10,
3c561967-fe8f-4571-a5fa-fdf73e51d3e6,electronics,tablets,422.41,3,0.0487,True,0,
244d2f77-6f6b-489c-b0ef-581fa4883092,electronics,headphones,1200.0,4,0.0336,False,0,
a3981539-a638-4d73-95ca-204873a0e5f7,electronics,headphones,493.02,3,0.0683,False,30,
fa9c732a-c65c-4369-a5c0-2939856c0fa5,electronics,laptops,588.41,4,0.0859,True,0,
4e683992-a5c4-4c60-8843-43c3287ae30a,electronics,smartphones,667.46,4,0.0741,False,0,
5648d07e-6b03-489f-b424-5818597d668d,electronics,smartphones,519.26,4,0.0978,False,10,
6c558adc-3146-4123-bdb3-deea9bce347b,electronics,smartphones,717.8,4,0.1147,False,0,
d0b3c17f-c2d7-43e0-8755-f504ffa64d6f,electronics,smartphones,834.95,4,0.0422,False,20,
200cdf80-3b95-4d37-aa9e-47ab10ece19c,electronics,laptops,708.46,4,0.0698,False,30,
014d37cd-2076-4c5f-912f-908cf66c167b,electronics,tablets,388.87,3,0.0733,False,0,
be72860f-65cd-40b1-8fc0-22a0859b464f,electronics,laptops,668.79,4,0.0893,False,0,
69c9a7e3-a03d-4117-8849-626e808d0fa4,electronics,cameras,733.37,4,0.0656,False,0,
4991a7cc-1c19-4cd1-a876-f21c954cb93b,electronics,headphones,533.88,4,0.01,False,10,
6029c031-fd2c-4f00-a9ea-b10b711946f6,electronics,cameras,1200.0,4,0.0735,True,0,
e45644aa-98fc-4801-8736-76e51c260537,electronics,laptops,800.16,4,0.1006,False,30,
497cc0bf-3a44-4202-8222-a0eac4aca038,electronics,cameras,939.76,4,0.0858,True,30,
50178acb-a2ab-426b-b702-57f0e68c5c14,electronics,cameras,598.76,4,0.0949,False,0,
16b200bb-8923-44c8-833b-71478efe40d5,electronics,laptops,414.5,3,0.1203,False,0,
981774ea-79b0-40fd-ab4f-a7d419201653,electronics,cameras,521.48,4,0.0622,False,30,
7409b78f-4810-4503-b87e-1c4cc4e79721,electronics,laptops,524.42,4,0.0756,True,20,
5a4cf7ba-107e-4b50-81c8-c97d9b1554b2,fashion,shoes,217.19,3,0.1453,False,0,
91812430-cf10-4e28-a25f-0328c93e0102,fashion,shoes,160.12,2,0.1609,False,0,
600bf1e7-c220-4c11-bb36-6d56f9019b6e,fashion,shoes,176.93,2,0.1971,False,30,
ebff756b-03c0-4f5f-9e98-c8c1b7f0ecaa,fashion,jewelry,166.67,2,0.1237,False,0,
2c58d5b7-9bce-4fb8-8b98-82747f7c96d8,fashion,shoes,169.43,2,0.1247,False,0,
205e5746-8f81-4e47-bf91-e9019f3fa17e,fashion,clothing,175.03,2,0.1198,False,0,
2f6cc6a2-b249-4a04-882e-d92c943d6610,fashion,jewelry,114.59,2,0.1149,False,30,
8e9e4907-a946-4f52-9883-cd97a047690d,fashion,accessories,281.47,3,0.1766,False,0,
c22e5e8e-94a0-4876-bba1-0e32f2cfd15a,fashion,clothing,68.47,1,0.175,False,20,
5b2f49a3-f861-4fc0-8cf7-937cb3a7ffa7,fashion,accessories,143.48,2,0.1739,False,10,
94a6effc-2991-4822-b22d-c9254bc4a5f7,fashion,accessories,128.27,2,0.0851,False,0,
02d8a83a-db0f-4014-a465-54509af920c3,fashion,jewelry,275.17,3,0.059,False,0,
292f4a95-1672-41e0-a7fc-93af6740009f,fashion,shoes,154.71,2,0.0804,False,10,
3b878da6-4619-4ab1-8962-f3b61da2257b,fashion,jewelry,231.19,3,0.1371,False,0,
63e31821-71c0-4a1a-a13b-8a50217adfe5,fashion,shoes,201.92,3,0.0827,False,30,
99535af9-c5f5-4a97-a646-3665a671ae59,fashion,clothing,82.76,2,0.0962,False,20,
e2fe9cb8-a850-490e-9ab1-81aba2f1b773,fashion,accessories,205.57,3,0.1019,False,20,
bd03f82c-cbae-4e06-b18e-9dcecda237c6,fashion,clothing,127.36,2,0.1443,False,0,
749d7f19-cbd4-407f-9dc1-b4e106877b3c,fashion,clothing,102.38,2,0.085,False,0,
d2d3b74f-0e38-4ccd-aa77-e7f3468a337b,fashion,clothing,121.79,2,0.1394,True,0,
bae1b88e-3f65-4992-bd75-69b98ccfdd6b,fashion,jewelry,187.32,2,0.1967,False,0,
07cb233e-7959-4d29-9a4f-0042052a536b,fashion,clothing,239.53,3,0.0934,False,20,
539096d7-20a0-436f-8860-90f4b529bfa6,fashion,shoes,178.28,2,0.0619,False,0,
71265ce8-dddd-44bb-8b5c-2d87e1959f9f,fashion,jewelry,146.4,2,0.1144,False,20,
226ae0df-e072-4159-8311-9c6d791e94ee,fashion,clothing,151.34,2,0.0936,False,30,
7e13a65b-dea1-4833-bbb9-11ca0863506f,fashion,accessories,225.39,3,0.1402,False,0,
fbad755d-e58b-4b09-b40d-c4f80114b951,fashion,jewelry,217.41,3,0.0905,True,0,
23b580fe-4a09-4bed-8786-c4551875d24e,fashion,clothing,108.33,2,0.1351,False,30,
d84fb762-a8ef-47ab-9674-98a95e69292c,fashion,clothing,171.16,2,0.122,False,10,
3703fc41-fe55-462b-a6b9-8f457ffdf00d,fashion,shoes,110.25,2,0.1345,False,30,
0ce8e24a-e288-424d-9f61-300d15621245,fashion,accessories,201.9,3,0.1538,False,10,
c57a83a6-a589-4578-a5fb-07b20ef806f6,fashion,jewelry,125.36,2,0.1111,True,10,
67dbb1c1-434a-409b-83c8-ee29d5294303,fashion,shoes,105.71,2,0.116,False,0,
37b1dd1d-dadb-4ee2-930b-31b81bef8a3b,fashion,shoes,159.91,2,0.0852,False,30,
141840fb-68e8-4f95-a67f-babd03910de7,fashion,accessories,208.49,3,0.1102,False,20,
3762d778-964e-4039-a807-1995f3c01824,fashion,shoes,147.43,2,0.1296,True,0,
93312a82-211f-4c20-be51-f76d60c5a037,fashion,clothing,154.27,2,0.1291,False,30,
bb3ca31a-634f-46cd-9205-4e0ef1201a2a,fashion,accessories,125.3,2,0.0698,False,20,
85380080-c756-4ad1-a0ae-ff331a76a082,fashion,clothing,133.69,2,0.1063,False,30,
3c1318bd-4423-484f-a2ef-50419a89538a,fashion,jewelry,167.62,2,0.1516,False,30,
71c83f87-71ef-47b0-b4ff-906d6c064df9,fashion,shoes,105.11,2,0.0653,False,0,
e8c175f2-8c14-4c50-ba35-09853ed3feb8,fashion,accessories,102.4,2,0.1472,False,30,
e249e181-67aa-4e3d-9c29-9d0fc3444bd8,fashion,jewelry,179.25,2,0.1181,False,0,
9da49e82-5f4d-41c0-bacd-06b5a839eb6e,fashion,shoes,199.06,2,0.1242,False,0,
85916b11-da53-4a50-911e-ddfe05bcb90e,fashion,jewelry,130.8,2,0.1642,False,30,
12dbf366-06ee-47a9-8ff5-8bac60634867,fashion,jewelry,175.62,2,0.0891,False,0,
90438ba6-a7fe-4655-91e6-a2db2cf739a7,fashion,jewelry,253.31,3,0.1659,False,10,
80526bc6-a772-4c52-a7ab-589c8fb0ed00,fashion,jewelry,232.06,3,0.1365,False,10,
927680d0-e722-49c9-80e3-388db0233309,fashion,jewelry,169.13,2,0.1291,False,0,
f2bb4edd-6bab-4b29-bca4-c45753c0d8ea,fashion,clothing,236.8,3,0.1675,False,0,
4ae598d0-2db2-4b86-aa5f-0d22ef5ec126,fashion,shoes,208.15,3,0.1075,False,0,
f2754da2-64f2-44e1-b812-cbb6ac05b795,fashion,jewelry,123.56,2,0.1266,False,0,
c6877c88-bd33-4604-b065-2fef7cb385bd,fashion,shoes,164.38,2,0.0986,False,0,
6db4c61a-0f46-4eba-a3c3-abaabedd4149,fashion,shoes,172.56,2,0.1615,False,0,
b71fed8e-6712-419c-9554-4078b7fc0d59,fashion,clothing,178.78,2,0.1218,True,20,
08358665-4a39-4834-bac6-68e32f58677f,fashion,shoes,130.14,2,0.1406,False,0,
4b5ab087-be8a-444b-8b79-345716b4192b,fashion,jewelry,103.75,2,0.1485,False,0,
5a27c0a1-b1de-4d8e-8897-bc09d8abb8cc,fashion,shoes,78.51,2,0.0986,True,0,
adb761e0-7193-45a8-8109-c6b2f7d86fe1,fashion,accessories,131.47,2,0.1036,True,20,
95c0a7f0-8cf0-479e-888a-ae4b4261986c,fashion,clothing,141.92,2,0.1437,False,0,
23a2e5e2-6421-4b00-b47f-28d03cba53d9,fashion,accessories,136.3,2,0.0928,False,0,
c3db30e8-805c-4374-a822-13b113bf0dd5,fashion,clothing,102.7,2,0.1379,False,0,
0be1c6e1-35dc-48a0-890e-e957a1f4cdc9,fashion,shoes,135.13,2,0.1396,False,0,
8550dde9-1cef-4f20-85dd-fe4aa34e931b,fashion,accessories,100.12,2,0.0555,False,0,
21591ead-aa87-41b4-8808-5b7b5408ac92,fashion,clothing,196.55,2,0.107,False,0,
cf02b0ba-6d1b-4a24-8d02-91f80f404699,fashion,clothing,134.89,2,0.1385,True,30,
6f90f1f2-f203-4696-a759-8fba9b5c04ad,fashion,jewelry,200.7,3,0.1255,True,0,
9f7a9f92-deb7-4391-b0ae-45488dc277d5,fashion,clothing,134.21,2,0.1142,False,30,
c14938b6-7f1b-4404-b011-ff29d96bb6c9,fashion,shoes,111.55,2,0.1194,False,30,
ccc95ad4-32f6-4ec8-bafb-163f81e921ac,fashion,jewelry,300.0,3,0.1281,False,20,
20222f4e-464c-4030-a4b9-0e2e7cfe5687,fashion,clothing,130.52,2,0.1506,False,0,
352a0491-6521-4816-b469-b4502aa9354a,fashion,jewelry,124.21,2,0.0864,False,0,
9e4a6751-17b7-4103-8051-4bb85940f418,fashion,clothing,133.59,2,0.0778,False,0,
29931ac4-e270-4b21-875c-b75ba627ba33,fashion,clothing,174.85,2,0.0959,False,30,
40be656d-454c-4f64-b97f-40358cf098b3,fashion,shoes,180.04,2,0.1374,False,0,
b82fa294-d8db-4fe5-9982-d10fc51d1c90,fashion,clothing,245.41,3,0.0977,False,20,
7f133673-1072-4b97-93e9-4b5fe69123f3,fashion,shoes,81.16,2,0.07,False,20,
ce5388bd-fb7b-40f6-a665-1a483097ed97,fashion,accessories,169.95,2,0.1365,True,30,
621638a8-d331-4e3c-ac0b-7279af5f2686,fashion,accessories,136.34,2,0.0963,False,0,
49620242-9891-4977-a773-149c801bce47,fashion,clothing,99.48,2,0.1605,False,20,
9ffab4bb-9731-46ca-b14a-d0fb89d55c6e,fashion,clothing,149.93,2,0.1255,False,20,
552fdfb1-ef8e-4350-8ae8-da752f295355,fashion,accessories,199.86,2,0.0713,True,0,
f2dd9cae-1a7b-4745-ae3a-8fb109785878,fashion,accessories,116.38,2,0.1349,False,0,
3f7f2aab-5854-4acd-8767-cae1afa47816,fashion,clothing,102.75,2,0.1123,False,20,
3cf77363-7bca-49a4-861a-97f7a9007201,fashion,jewelry,129.86,2,0.0995,False,0,
95268093-c4b7-46a6-84bc-9dc2b2777739,fashion,jewelry,102.36,2,0.1073,False,0,
54ca442d-c144-460d-b335-86d689851465,fashion,accessories,300.0,3,0.1559,False,20,
72d8edc2-9a4d-4f32-9523-307f7e1d54b7,fashion,jewelry,183.91,2,0.1179,False,0,
9b361d22-8e73-407f-804c-9970572b6e4e,fashion,shoes,172.93,2,0.0581,False,10,
7b514e04-0e44-43e9-adb5-39cd67030f47,fashion,shoes,103.18,2,0.1434,False,10,
132e523d-8314-4748-96cc-940dfd525e26,fashion,accessories,148.49,2,0.1091,False,0,
45a07ca9-09b2-41c9-91b7-b34424d2f11a,fashion,jewelry,253.63,3,0.0973,True,0,
5d5a16ae-0a6d-47d4-a3f8-6e571d0b4685,fashion,shoes,300.0,3,0.1353,False,0,
20e74560-a630-455e-b6ca-c23ffe2d6cdd,fashion,jewelry,266.17,3,0.1199,False,0,
8ffa4b77-e819-4b58-a2d3-79751af43e18,fashion,shoes,123.24,2,0.1717,True,0,
e76a76bb-2e3b-4d2a-81e8-61a55ddc9eb6,fashion,accessories,117.5,2,0.225,True,0,
e938ae81-eb17-4cae-9a15-fbfea6fbe515,fashion,accessories,177.67,2,0.1772,False,10,
8f7ed7bf-0988-40fa-9deb-f86bbe5fb9d2,fashion,jewelry,159.37,2,0.1698,False,30,
a051bb90-39f2-46ae-b284-0db7e1974086,fashion,clothing,141.32,2,0.1315,False,0,
1cf05888-8489-4de8-b890-29bdaeb4f649,fashion,shoes,180.63,2,0.1472,False,20,
6de4793b-96be-4352-a87b-15cf4a80609f,fashion,jewelry,84.24,2,0.068,False,0,
89a4e210-2fa8-4c3d-b560-38ccb141bdb1,fashion,jewelry,242.44,3,0.1303,True,0,
1d649158-5272-4adf-9ea8-ba82b9a48b58,fashion,accessories,124.26,2,0.0875,False,0,
bc63dc06-63df-40dd-acea-97d76f8ff192,fashion,accessories,219.26,3,0.1024,False,10,
10631845-c938-4467-9361-eabaffdc4ae0,fashion,jewelry,123.67,2,0.1078,False,0,
7fb14b79-8375-44a5-8b57-4d1c76ab91b2,fashion,clothing,143.83,2,0.1375,False,0,
2a7252f0-34c6-41fe-a2e0-125764b41fd4,fashion,jewelry,300.0,3,0.1376,False,0,
5a5c2602-0662-4138-b9d0-8cc884b0603a,fashion,clothing,64.22,1,0.1361,False,0,
b2d2ba9f-4f97-4508-9e73-b4424fb4e42f,fashion,shoes,208.37,3,0.1161,False,0,
823e335c-fddd-401f-85d0-c759d1994511,fashion,jewelry,227.48,3,0.1082,True,0,
e5c2619c-a487-4ace-8a1b-fefbcc13343e,fashion,shoes,137.21,2,0.0757,False,0,
e1dbb9b1-2a3d-42c6-bb49-3853c13cdc74,fashion,shoes,220.04,3,0.1216,False,10,
9c419f39-b8f8-4fc4-a942-4629fa658152,fashion,clothing,100.11,2,0.1566,False,10,
2fb377e5-5ae0-4f1a-b3d4-b08759fe6e08,fashion,accessories,99.99,2,0.1173,True,0,
53a0168a-240b-4737-8ed2-9c9cdd068c20,fashion,shoes,90.33,2,0.1503,False,20,
efce8c2e-8662-46f1-a55f-d569dbc79c3b,fashion,accessories,77.02,2,0.1129,False,30,
4b69bb60-22a4-4b07-9b84-45580f2464e2,fashion,shoes,126.15,2,0.0971,False,0,
771e3d27-25a2-4ff3-9730-6e12d67a133e,fashion,accessories,230.69,3,0.1494,False,30,
3b07b66c-9431-4afe-9878-1c963def7f82,fashion,accessories,252.7,3,0.1125,True,0,
0514b1d9-bd6b-4b82-bee8-99873d09a8f4,fashion,accessories,300.0,3,0.1175,False,30,
b2b2fc25-cee2-448b-b4f8-a8979273b8ea,fashion,accessories,72.33,1,0.1526,False,0,
7b7c6a62-77dd-4f18-950e-1da4bc7d24d2,fashion,accessories,93.96,2,0.0945,True,10,
e5e8abf0-1a1d-449f-a825-292ef4c0efe6,fashion,accessories,142.19,2,0.1099,False,0,
0f02552b-3ca8-4ebf-8d83-0aed463ff032,fashion,jewelry,165.08,2,0.1825,True,30,
8e782840-b5f4-42be-9df8-6dfa6e4afd64,fashion,accessories,173.78,2,0.1707,False,0,
50c1e2a1-09e5-4c95-a09b-13f29c4e76fb,fashion,shoes,114.05,2,0.1394,False,30,
e2e41b58-20e0-4c7f-9b3c-1dca0babd773,fashion,accessories,106.97,2,0.1234,False,30,
cf308630-4339-4607-a2b2-2155be4daa36,fashion,jewelry,87.23,2,0.1091,False,30,
f032ee64-2ebf-4bb4-9464-c443ecf0f840,fashion,clothing,176.33,2,0.138,False,30,
e3c4c54c-2ef2-4b2b-99e1-c852ed97606a,fashion,jewelry,178.68,2,0.1238,False,30,
448c00d9-bb37-4d75-9b15-059cadbbe9ec,fashion,jewelry,129.14,2,0.1081,False,10,
6694d04e-f249-424a-9ac8-321785fab765,fashion,accessories,286.6,3,0.1367,False,30,
12a4078d-2cf0-4cc3-8e8b-81164bd6bc36,home_deco,decorative_items,500.0,4,0.0617,False,0,
792e6236-b4df-48ec-88b2-cbe5dae1b977,home_deco,furniture,185.81,2,0.0754,False,10,
e0ffb940-62fa-4160-8b33-862185d0a3df,home_deco,furniture,500.0,4,0.095,False,30,
db8a1e67-35f0-4113-ad02-2fa07b0454b6,home_deco,decorative_items,276.24,3,0.0856,False,20,
f49368d1-cfc0-45fa-a42e-88387d7bb2af,home_deco,lighting,155.32,2,0.0528,False,0,
ca49b0dd-833f-4794-b58e-950d00f49c42,home_deco,lighting,201.06,3,0.062,False,10,
f963f3de-3b79-42e3-9e28-e41c63080ae8,home_deco,lighting,158.09,2,0.0617,True,20,
5a0d25aa-e5eb-45dd-a080-85a2b4dd4789,home_deco,decorative_items,270.0,3,0.0663,False,10,
8f06500d-6573-4d28-987d-6048eb315bd4,home_deco,furniture,237.83,3,0.0694,False,0,
0dff8e99-705b-4fb2-a58a-699c6e61e2bc,home_deco,decorative_items,142.64,2,0.0661,False,10,
a85f1c69-5fba-445b-b428-147263a31eb6,home_deco,lighting,238.34,3,0.04,False,0,
1969b790-c0eb-4db4-8de7-272da06f1a16,home_deco,decorative_items,280.7,3,0.1034,False,0,
47b5d147-4eed-4feb-a10f-8d192ad1a22e,home_deco,lighting,403.17,3,0.0704,False,20,
e776c305-fc0e-4a14-a3b7-d732b8371447,home_deco,furniture,179.47,2,0.019,False,0,
0bea7fb5-820d-45e6-92d4-fd642970766c,home_deco,furniture,363.8,3,0.0455,False,0,
7a05e5c0-34b2-4414-a3b7-e23e7d1e6477,home_deco,decorative_items,382.5,3,0.0449,False,30,
8bc9f2c8-a657-4150-b638-48082c15e7f3,home_deco,decorative_items,233.2,3,0.1081,False,20,
ce1e9395-8993-4b6f-9864-b64485966240,home_deco,decorative_items,365.13,3,0.0924,False,10,
710e26b5-588b-400f-ac74-601e1ee89913,home_deco,lighting,140.37,2,0.0748,False,0,
e4684aea-31c8-4c09-8a64-c3b881708878,home_deco,furniture,249.14,3,0.1123,False,0,
6ffefe55-b2d3-4a4a-a842-528b9407892a,home_deco,furniture,198.5,2,0.0542,False,0,
d70f1be9-1306-4a9d-b8e5-ad1d90b42125,home_deco,furniture,346.45,3,0.0633,False,30,
5f83b9aa-779f-4899-afee-47565d0dfccb,home_deco,lighting,241.48,3,0.0552,True,0,
cbba5c1d-9930-49a0-bd6a-3b633dbb404f,home_deco,decorative_items,500.0,4,0.0548,False,10,
dd23815e-b121-4363-b38a-f3cd149b5123,home_deco,decorative_items,158.15,2,0.0134,False,10,
08b99523-582f-4730-a71c-b95371cbc5c7,home_deco,decorative_items,181.44,2,0.0706,False,20,
098c5169-32e9-47eb-9802-946c9f72644d,home_deco,decorative_items,500.0,4,0.0582,False,10,
8e462ba6-0703-4d76-bf48-e16c0cf68d51,home_deco,lighting,351.81,3,0.0345,False,30,
48e5e7db-e001-407a-96e0-3f4175f8ae0c,home_deco,furniture,372.55,3,0.0578,False,30,
9bd1a8b7-c8ec-40f1-8f2d-ac0bdd790151,home_deco,furniture,221.98,3,0.0381,True,0,
ce7e0977-af71-4c05-b6cf-3316575160a2,home_deco,lighting,195.26,2,0.0761,False,0,
